pmid;cuis
24838186;"[""C0041485:1"",""C0241888:1"",""C0152035:1"",""C3845273:1"",""C0080103:1"",""C2985438:2"",""C1551910:1"",""C0079411:1"",""C1412481:1"",""C1833334:1"",""C1418986:4"",""C0003980:1"",""C2981279:2"",""C1561491:3"",""C0086282:1"",""C0003995:1"",""C2986417:2"",""C1550501:1"",""C0332197:1"",""C0017431:1"",""C0205439:1"",""C0021399:1"",""C0026882:2"",""C1540677:1"",""C0004398:1"",""C0027361:1"",""C0497327:1"",""C0680022:1"",""C1274040:1"",""C0015576:3"",""C1521840:2"",""C2947996:1"",""C0205452:1"",""C0392760:1"",""C0015127:1"",""C0205147:2"",""C0031437:1"",""C0750901:1"",""C2603343:1"",""C0205440:1"",""C1279901:1""]"
7581374;"[""C1514798:1"",""C0205452:1"",""C0012751:1"",""C1328887:1"",""C0205309:1"",""C0005516:2"",""C0314603:2"",""C0035201:1"",""C0205314:1"",""C1948020:1"",""C0599777:1"",""C0205485:2"",""C1764827:1"",""C0750572:1"",""C0598888:1"",""C0033799:1"",""C0442748:1"",""C0205164:1"",""C0080145:1"",""C0008666:1"",""C0337797:1"",""C0456389:3"",""C0008656:1"",""C0000768:1"",""C0681814:1"",""C0037556:1"",""C0017446:1"",""C1520591:1"",""C0205448:2"",""C0006104:1"",""C0023621:1"",""C1999230:1"",""C0600510:2"",""C2986918:7"",""C0206665:10"",""C0024779:3"",""C0205283:1"",""C0017337:2"",""C0237881:1"",""C0162326:1"",""C0205088:1"",""C0015576:2"",""C0023745:1"",""C1511491:2"",""C0241888:1"",""C0750901:1"",""C1519302:1"",""C0547040:1"",""C0205449:1"",""C0814036:1"",""C0936012:1"",""C0205147:5""]"
24621946;"[""C1522138:1"",""C0205448:1"",""C0030705:1"",""C0027361:1"",""C0014441:1"",""C0439849:1"",""C0348080:1"",""C0935929:1"",""C0009462:1"",""C1518422:4"",""C0011269:2"",""C2347026:2"",""C1708760:1"",""C0243161:1"",""C0007820:3"",""C1292721:1"",""C0011847:8"",""C0494463:4"",""C0392756:1"",""C0497327:9"",""C1882082:1"",""C0001792:2"",""C0332149:1"",""C0175630:1"",""C0442519:1"",""C0011900:1"",""C0338656:1"",""C0107103:1"",""C1705019:1"",""C0042295:1"",""C0332197:1"",""C0679646:1"",""C0439297:2"",""C0301630:1"",""C1280500:1"",""C0205197:1"",""C0441712:1"",""C0205329:1"",""C0860630:1"",""C2986495:1"",""C0032105:5""]"
25796131;"[""C1875156:2"",""C0497327:1"",""C0205171:1"",""C2828008:1"",""C0522498:3"",""C2350277:1"",""C1522138:2"",""C1521840:1"",""C0599755:3"",""C0009667:1"",""C0027361:2"",""C0332464:1"",""C0337797:2"",""C1518422:2"",""C1511726:1"",""C1274040:1"",""C0680220:1"",""C0920317:1"",""C2603343:1"",""C0015127:1"",""C0314603:1"",""C0443299:1"",""C0015295:1"",""C0205164:1"",""C1706907:1"",""C0205419:6"",""C2827666:1"",""C0442805:1"",""C0030705:3"",""C0002395:1"",""C0750901:3"",""C1042496:1"",""C0936012:2"",""C0021920:1"",""C1420393:7"",""C0205087:1"",""C0017270:1"",""C0439603:1"",""C1514917:1"",""C0439849:2""]"
1723257;"[""C1510438:1"",""C0020361:2"",""C0005001:1"",""C0521115:1"",""C0002395:2"",""C0008562:1"",""C0205171:1"",""C2347026:1"",""C0870883:2"",""C0443211:1"",""C0599682:3"",""C0750502:1"",""C0152035:1"",""C0019903:1"",""C0178681:1"",""C0205250:1"",""C0441833:1"",""C0025691:2"",""C0205448:1"",""C0007806:2"",""C0030705:4"",""C0205449:1"",""C1705242:1"",""C0370003:1"",""C0150312:1""]"
19073399;"[""C0026882:4"",""C0497327:2"",""C2960235:1"",""C0228194:1"",""C1418985:3"",""C0017725:1"",""C0205147:1"",""C1418986:4"",""C2339678:1"",""C1446409:1"",""C0241889:2"",""C1281018:1"",""C2363430:1"",""C0024485:3"",""C0012634:1"",""C0231290:1"",""C0528480:1"",""C0007806:1"",""C0333641:1"",""C0376554:1"",""C0750901:1"",""C3538722:3"",""C0085151:1"",""C0580836:1"",""C0347938:1"",""C1284077:1"",""C0442030:1"",""C0002424:1"",""C1522577:1"",""C0449258:1"",""C0868928:1"",""C1279919:1"",""C0205329:1"",""C0078939:1"",""C0439234:2"",""C0032743:1"",""C1270972:2"",""C0205345:1"",""C3540512:1"",""C0069851:1"",""C0439297:2"",""C1527180:1"",""C0205171:1"",""C1704381:1"",""C0009818:1"",""C0040223:1"",""C1858576:1"",""C0796494:1"",""C1279901:3"",""C3845594:1"",""C0599155:1"",""C0299212:1"",""C1514917:1"",""C0451306:1"",""C0030705:3"",""C0872169:2"",""C1457887:1"",""C1705242:1"",""C0085401:1"",""C0017337:1"",""C0796357:1""]"
8804993;"[""C0023746:1"",""C1556094:1"",""C0205172:1"",""C1412477:2"",""C0596610:2"",""C0439234:1"",""C0392335:1"",""C0011268:1"",""C0052201:1"",""C1708726:6"",""C0002085:1"",""C1704332:1"",""C1412481:7"",""C0439064:1"",""C0439849:2"",""C0001779:1"",""C2987487:1"",""C0017337:1"",""C0035648:2"",""C0237881:2"",""C1412475:7"",""C0030705:1"",""C0205329:1"",""C1520860:1"",""C0004083:2"",""C1999167:1"",""C1274040:1"",""C0002395:11"",""C0750572:1"",""C3642141:1"",""C0018591:2""]"
15242260;"[""C0015127:1"",""C0237815:1"",""C0376558:1"",""C0033213:1"",""C0522501:1"",""C0205210:1"",""C2347946:1"",""C1521761:1"",""C0027361:3"",""C0226984:1"",""C0497327:1"",""C1881878:1"",""C1881839:1"",""C0085537:1"",""C0205476:1"",""C0015576:1"",""C0011900:1"",""C0001554:1"",""C3245505:1"",""C0011441:2"",""C0332306:1"",""C2825407:1"",""C0001779:1"",""C0439064:1"",""C1279919:1"",""C1522138:1"",""C1522492:1"",""C0086264:1"",""C0004927:1"",""C0030705:1"",""C0805586:1"",""C0009452:1"",""C0205087:1"",""C0599880:1"",""C0002395:1""]"
19705089;"[""C1708715:1"",""C0035168:1"",""C0205393:1"",""C2926606:2"",""C0439234:1"",""C0324145:1"",""C3539125:2"",""C0003595:1"",""C0769789:1"",""C0442805:2"",""C0752046:1"",""C0205177:1"",""C0439849:1"",""C0023779:1"",""C0205250:1"",""C0012144:1"",""C1701901:1"",""C0208133:1"",""C0002085:2"",""C0008377:3"",""C1517892:1"",""C2700280:1"",""C1517945:1"",""C1882417:1"",""C2603360:1"",""C0034036:1"",""C0007806:1"",""C1550501:1"",""C0441712:1"",""C2362652:2"",""C0002395:1"",""C1444637:1"",""C0542341:1"",""C0205448:1"",""C2948600:1"",""C0680243:1"",""C0017337:1""]"
17008108;"[""C0086045:1"",""C0338656:1"",""C0205177:1"",""C0025250:4"",""C0006104:5"",""C2986411:1"",""C3538722:2"",""C1705285:1"",""C0001554:1"",""C0026809:1"",""C0699900:2"",""C0442808:2"",""C0233794:1"",""C0220781:1"",""C0009240:1"",""C0521390:2"",""C0078939:1"",""C0442739:1"",""C1280519:1"",""C0441994:2"",""C0205469:1"",""C1705543:6"",""C0442805:1"",""C0870866:1"",""C1285654:1"",""C0439673:1"",""C0086418:1"",""C0085151:1"",""C0002395:1"",""C1515655:1"",""C2700387:1"",""C1299351:1"",""C0392335:1"",""C0243139:1"",""C1274040:1"",""C0043047:1"",""C0392756:1"",""C0162493:1"",""C0039796:1""]"
27258420;"[""C0005863:1"",""C0027361:1"",""C0332185:1"",""C0449719:1"",""C0949466:1"",""C0443172:1"",""C0596084:1"",""C0221099:1"",""C1705920:1"",""C0542341:1"",""C1518422:2"",""C0006104:2"",""C0231449:1"",""C1425446:2"",""C0860630:1"",""C0547044:1"",""C0003241:1"",""C1515021:1"",""C0033684:4"",""C1293132:1"",""C1515926:1"",""C0205088:1"",""C0030705:3"",""C0001041:2"",""C0002395:1"",""C1883221:1"",""C0205164:1"",""C0205300:1"",""C0001044:1"",""C1292721:1"",""C0205402:1"",""C0205177:2"",""C2603343:1"",""C3146286:1"",""C3179034:1"",""C0086418:1"",""C0205254:1"",""C0596973:1"",""C2700441:1"",""C2348205:2"",""C1624602:1"",""C0039259:1"",""C0439064:1"",""C0599668:5"",""C1711351:1"",""C0035696:1"",""C1707478:1"",""C1705242:1"",""C1707520:1"",""C0442805:3"",""C0234238:13"",""C0547047:1"",""C0014442:3"",""C1523987:1"",""C0016733:2"",""C0205419:8"",""C1516240:1"",""C1519595:2""]"
8918895;"[""C0026882:2"",""C0542341:1"",""C0016733:1"",""C0237881:1"",""C2705716:1"",""C0521390:3"",""C0006104:2"",""C0470166:1"",""C1511726:1"",""C2331620:1"",""C1709793:1"",""C0033684:1"",""C0392756:1"",""C0019635:1"",""C0439659:1"",""C0441889:1"",""C1418986:5"",""C0162788:1"",""C1550501:1"",""C0150103:1"",""C0449475:1"",""C0205391:1"",""C0007634:1"",""C0017262:1"",""C0086418:1"",""C0392760:1"",""C0035696:1"",""C0017337:2"",""C0001779:1"",""C1556085:1"",""C1284077:1"",""C0276496:1"",""C0449258:1"",""C0205132:1"",""C0013081:1""]"
19576113;"[""C0205128:1"",""C1883708:2"",""C1718097:1"",""C0012634:1"",""C0006104:1"",""C0243095:1"",""C0013855:2"",""C1516801:1"",""C0282597:1"",""C0439849:1"",""C1518101:1"",""C2062760:2"",""C2603343:1"",""C0439534:2"",""C0449851:1"",""C0002395:1"",""C0282411:1"",""C0441833:3"",""C0600209:1"",""C0001779:1"",""C0017243:1"",""C0039421:1"",""C0009932:2"",""C1522408:1"",""C1136169:2"",""C0022169:1"",""C1138565:1"",""C0205307:1"",""C1707478:1"",""C0027746:1"",""C0565930:1"",""C3245505:1"",""C1427618:1"",""C0494463:2"",""C0872252:1"",""C0007776:2"",""C0205234:1"",""C0596495:1"",""C1705242:3"",""C0370003:1"",""C0033684:9"",""C0026045:1"",""C0005516:2"",""C0013860:1"",""C0150103:1"",""C0242356:2"",""C0004398:1"",""C0205448:1"",""C1424222:2"",""C1269765:1"",""C1279901:1"",""C1274040:1"",""C0868928:2""]"
17947293;"[""C0962589:1"",""C0035304:1"",""C0442805:1"",""C0026882:1"",""C1511726:1"",""C0872078:4"",""C1512977:1"",""C0002716:1"",""C0086418:3"",""C0868928:1"",""C0042333:1"",""C0542341:2"",""C0205419:3"",""C1516044:1"",""C0332185:1"",""C0001779:1"",""C0699748:2"",""C1836537:1"",""C0182953:1"",""C0015392:1"",""C0333052:1"",""C0439673:1"",""C0027746:1"",""C1883559:1"",""C3826968:5"",""C0276496:1"",""C0031437:1"",""C1704675:1"",""C1512032:1"",""C0680220:1"",""C1883357:1"",""C1517945:2"",""C1421304:11"",""C0033268:1"",""C0205245:1"",""C0349590:1"",""C0035647:1"",""C0332149:1"",""C0392747:1"",""C0750502:1"",""C1701901:1"",""C0547044:1"",""C1515655:2""]"
11391392;"[""C0237881:1"",""C0030705:1"",""C1527148:1"",""C0011268:1"",""C1547039:1"",""C0025663:1"",""C1708096:1"",""C1705241:1"",""C0002395:1"",""C0011906:1"",""C1414078:1"",""C0002716:1"",""C0750901:1"",""C0205474:1"",""C0004358:3"",""C1274040:1"",""C0005767:1"",""C0027908:1"",""C0456205:2"",""C1705543:3"",""C0005496:1""]"
10526088;"[""C0003209:3"",""C0206116:1"",""C1521991:1"",""C0439662:1"",""C0008976:1"",""C0013879:1"",""C1441616:2"",""C0808232:1"",""C0473169:1"",""C0449913:1"",""C0392760:1"",""C0205147:1"",""C0376554:1"",""C0442824:1"",""C0751295:1"",""C3842586:1"",""C0021246:1"",""C0700321:1"",""C1554124:1"",""C0009498:1"",""C0205447:1"",""C1442792:1"",""C0449258:1"",""C0002395:1"",""C0449432:2"",""C3714763:1"",""C0027361:2"",""C0079189:1"",""C0443286:1"",""C0150312:1"",""C0205329:1"",""C0021368:1"",""C1512571:1"",""C1290886:1"",""C0002783:1"",""C0947630:2"",""C0205460:1"",""C1279919:1"",""C0439855:2"",""C0006104:3"",""C0020962:2"",""C0003211:1""]"
17454999;"[""C0442809:1"",""C0868928:2"",""C0026531:2"",""C0015187:6"",""C0030705:2"",""C0332149:1"",""C0237400:1"",""C0205309:1"",""C0497327:5"",""C0494463:1"",""C0439801:1"",""C0002395:1"",""C1706852:1"",""C0439609:1"",""C0001683:1"",""C0442824:1"",""C1279919:2"",""C0679006:1"",""C0205448:1"",""C0035168:1"",""C0205388:1"",""C0205234:1"",""C0027361:1"",""C0680575:1"",""C0039548:1"",""C0001554:1"",""C1272683:1"",""C0681841:1"",""C1518422:1"",""C0008300:1"",""C0205476:1"",""C0027552:1"",""C0205265:1"",""C2363430:1"",""C0439849:1"",""C0162665:5"",""C0870392:2""]"
12559780;"[""C0333463:2"",""C0003316:1"",""C0020971:2"",""C1709915:1"",""C0237753:1"",""C0006104:1"",""C0439662:1"",""C0392756:1"",""C0205469:1"",""C0025936:2"",""C0002395:1"",""C0003320:1"",""C3538722:1"",""C0003241:2"",""C0002716:1"",""C0225328:1"",""C0005847:1"",""C0085151:1"",""C0449851:1"",""C1533691:1"",""C1705543:4"",""C0205314:1"",""C1519249:1"",""C0030956:1"",""C1874451:1"",""C1623051:1"",""C1280519:1"",""C0037628:1"",""C1441488:1"",""C0205148:1"",""C0004651:1"",""C0042210:1""]"
17373700;"[""C1708715:8"",""C1424947:1"",""C1420525:1"",""C0752046:4"",""C1883708:1"",""C0205245:1"",""C1412404:1"",""C1419929:1"",""C0205171:1"",""C0032529:3"",""C3715212:1"",""C1427128:1"",""C0494463:1"",""C1550501:1"",""C0439849:5"",""C0872128:2"",""C0220898:1"",""C0439855:1"",""C1306673:3"",""C0205451:1"",""C1421273:1"",""C0205419:1"",""C0205448:2"",""C1424797:1"",""C0008652:2"",""C1285573:2"",""C1539297:1"",""C0441767:1"",""C1540289:1"",""C1420116:1"",""C0920536:1"",""C0441766:1"",""C1519249:1"",""C0205147:1"",""C0205447:1"",""C0205450:1"",""C0027361:3"",""C1540095:1"",""C0015127:1"",""C0919453:1"",""C0524851:1"",""C1332838:1"",""C1707689:1"",""C3539125:1"",""C1547045:1"",""C0439175:2"",""C1709380:1"",""C1420014:3"",""C0441771:1"",""C0150098:1"",""C0750484:1"",""C0205449:1"",""C1413371:1"",""C2347026:1"",""C1412481:1"",""C1421869:1"",""C1707108:1"",""C1423062:1"",""C0012854:1"",""C1412361:1"",""C0005516:1"",""C0205197:1"",""C0205284:1"",""C1709595:1"",""C1522138:1"",""C0868928:1"",""C1335851:1"",""C1416471:1"",""C0240795:1"",""C0205390:1"",""C0017337:3"",""C1414057:1"",""C1413102:1"",""C2705716:1""]"
9121726;"[""C0750484:1"",""C0860630:1"",""C1708715:3"",""C0299212:3"",""C0679991:1"",""C0868928:4"",""C0021920:3"",""C0026882:1"",""C1518422:1"",""C0520511:1"",""C1882417:5"",""C0237881:1"",""C1420686:1"",""C3854080:1"",""C0750901:1"",""C0680243:1"",""C1299582:1"",""C0002085:1"",""C0011900:1"",""C0680220:1"",""C1279919:2"",""C0439603:1"",""C0001792:1"",""C0456389:1"",""C0205087:3"",""C0439849:2"",""C1280500:1"",""C0205156:1"",""C0242618:1"",""C1418985:1"",""C0035647:1"",""C0442805:1"",""C0017431:1"",""C0004398:2"",""C0241888:1""]"
19555743;"[""C3714606:1"",""C0332149:1"",""C0013936:1"",""C1511726:1"",""C0001675:1"",""C1533691:1"",""C0025914:1"",""C0002395:1"",""C0439234:1"",""C0013935:1"",""C1113654:1"",""C1284077:1"",""C1184742:1"",""C0085103:1"",""C0392756:3"",""C0686907:1"",""C0596988:1"",""C0444498:1"",""C0241888:1"",""C0038250:1"",""C0205166:1"",""C3641272:1"",""C1520150:1"",""C1281026:1"",""C1709634:1"",""C1522492:1"",""C0439165:1"",""C1160350:1"",""C1283828:1"",""C0445247:1"",""C2945687:2"",""C1418985:1"",""C0038952:2"",""C2348205:1"",""C0205216:1"",""C0026809:1"",""C0700597:1"",""C0237881:1"",""C0750901:1"",""C0031437:1"",""C0205087:1"",""C0205172:1"",""C1515926:2"",""C1514485:1"",""C0012634:1"",""C0027882:3"",""C0750546:1"",""C1519606:1"",""C0026882:3"",""C0332437:1"",""C0007634:1"",""C0814002:4"",""C0439793:1"",""C0017067:1"",""C0220814:1"",""C0547044:1"",""C0442805:1"",""C0025936:1""]"
2869457;"[""C0678223:1"",""C1709707:1"",""C0443172:1"",""C0237881:1"",""C0439810:1"",""C0876934:1"",""C0596966:2"",""C0039082:1"",""C1704258:1"",""C0001613:2"",""C0150312:1"",""C2348205:1"",""C0205450:1"",""C1274040:1"",""C0011265:1"",""C0449935:1"",""C1519614:1"",""C1979900:1"",""C0039485:1"",""C0392756:2"",""C1842259:10"",""C1522138:1"",""C0868928:3"",""C0143060:1"",""C0220781:1"",""C0205350:1"",""C0086418:1""]"
18696288;"[""C0444454:1"",""C3532942:1"",""C1279941:1"",""C3161035:3"",""C0450382:1"",""C1709269:1"",""C0750546:1"",""C1549071:1"",""C0026565:1"",""C3842586:1"",""C0001554:2"",""C1883357:1"",""C0026538:2"",""C1518422:1"",""C0557854:3"",""C0040223:1"",""C0025260:1"",""C0205195:1"",""C1611835:1"",""C0205087:1"",""C0700114:1"",""C0027361:4"",""C0002395:1"",""C0332462:1"",""C0332197:1"",""C1512888:1"",""C0497327:1"",""C0439808:1"",""C0032683:1"",""C0016617:1"",""C0033363:1"",""C0205172:1"",""C0596070:1"",""C0021149:1"",""C0443299:1"",""C1306673:1"",""C0205314:1"",""C0439234:1"",""C1707478:1"",""C0205171:2"",""C3266812:1"",""C0238711:1"",""C0205173:1"",""C0439064:1"",""C0023866:1"",""C0849546:1"",""C0199176:2"",""C0011298:2"",""C1955832:1"",""C0015127:1"",""C0025663:1"",""C0030705:1"",""C0442592:1"",""C0001811:1"",""C2828008:2"",""C0442805:1"",""C1511726:2"",""C2986411:1"",""C0348080:1"",""C0024752:1"",""C0243098:1"",""C0011017:1"",""C1319882:1"",""C0332306:1"",""C0012634:2"",""C0683607:1"",""C0521116:1"",""C0332232:5"",""C0016538:2"",""C1708485:1"",""C0750572:1"",""C0564470:1"",""C0449830:1"",""C1456630:1"",""C0449258:2"",""C0027978:3"",""C0015576:1"",""C0849355:1"",""C3842584:1"",""C1279919:2"",""C0017467:1"",""C0683579:5"",""C0018270:1""]"
2788403;"[""C0030705:1"",""C0205146:1"",""C1551338:1"",""C0439834:3"",""C0205216:1"",""C0013819:1"",""C0333641:1"",""C1517331:1"",""C0243087:1"",""C0443299:1"",""C0439531:1"",""C0205210:1"",""C0002395:2"",""C0497327:1"",""C0445247:1"",""C0012634:1"",""C0596620:1"",""C0231337:1"",""C0338457:3"",""C0032743:1"",""C0205147:2"",""C0449450:1"",""C0205087:1"",""C0205172:2"",""C0439234:2"",""C0205091:2"",""C0205246:3"",""C0040405:1"",""C0868928:2"",""C0080103:1"",""C3278194:1"",""C0022877:1"",""C0034037:1""]"
12362484;"[""C0679133:1"",""C0449851:1"",""C0087136:1"",""C0439801:1"",""C0557745:1"",""C0025663:1"",""C0376558:1"",""C0441655:2"",""C0012634:1"",""C0439855:1"",""C0038659:1"",""C0006147:1"",""C0022885:3"",""C0004927:1"",""C0205245:2"",""C0220825:2"",""C0332173:1"",""C0030705:3"",""C0439793:1"",""C1527148:1"",""C1285529:1"",""C0009676:1"",""C0497327:1"",""C0243161:1"",""C0086035:4"",""C0002395:1"",""C0205329:1"",""C1705242:2"",""C0085862:1"",""C0205210:1"",""C0750502:1"",""C0349590:1"",""C0027552:1"",""C1272684:1"",""C0441800:1"",""C0237400:1"",""C1301860:1"",""C0332197:1""]"
10078972;"[""C0205171:1"",""C3817553:1"",""C0680220:1"",""C0872078:3"",""C1521761:1"",""C1418986:1"",""C0475370:1"",""C0085732:1"",""C0017337:1"",""C0917889:1"",""C0750558:1"",""C0205448:1"",""C0162518:1"",""C2348205:2"",""C1519249:1"",""C0565930:1"",""C2827421:1"",""C1517050:1"",""C1383501:1"",""C0205370:1"",""C1517741:2"",""C1449705:1"",""C1518422:2"",""C0439064:1"",""C1705920:1"",""C0348078:1"",""C0205088:2"",""C0205147:3"",""C0002520:1"",""C0449851:1"",""C0007634:1"",""C0750901:1"",""C0596260:1"",""C0549177:1"",""C0033268:1"",""C2698977:1"",""C3538722:12"",""C1704675:6"",""C1418867:1"",""C0205410:1"",""C1420510:3"",""C1167622:2"",""C0679932:1"",""C1274040:2"",""C1418985:4"",""C0332185:1"",""C1709915:1"",""C0036537:1"",""C1883221:1"",""C0026882:1"",""C1832428:1""]"
22329652;"[""C1457887:1"",""C0004927:1"",""C1514468:1"",""C0205172:1"",""C0025125:1"",""C0719214:1"",""C0330833:1"",""C0259849:1"",""C0220807:1"",""C0521989:1"",""C0233397:1"",""C0087111:1"",""C1653429:1"",""C0031849:1"",""C1518422:1"",""C0457083:4"",""C0331292:1"",""C3146288:1"",""C0002395:1"",""C0752220:1"",""C0036043:1"",""C0497327:2"",""C0086418:1"",""C1272703:1"",""C0649350:2"",""C0205448:1"",""C3242274:1"",""C1874451:1"",""C0332268:1"",""C0023636:1"",""C0946614:1"",""C2772475:1"",""C2347946:1"",""C1555307:1"",""C1292721:1"",""C1280500:2"",""C0036397:2"",""C0032098:9"",""C0205469:1"",""C1705242:1"",""C1280519:1"",""C0013227:4"",""C2948600:1"",""C0242656:1"",""C0030705:1"",""C0439659:1"",""C3245505:1"",""C0521116:1"",""C0577749:3"",""C0010453:2"",""C1999230:1"",""C1566558:1"",""C1705920:3"",""C0872152:1"",""C0016967:1"",""C0728990:1"",""C0008972:1"",""C1456557:1"",""C1516691:1"",""C0205447:1"",""C0772382:1"",""C0042153:1"",""C0330206:1"",""C0205177:1"",""C0679970:1"",""C0376619:1"",""C0025261:1""]"
12544837;"[""C1521733:1"",""C1444754:1"",""C0003316:2"",""C0442821:1"",""C0085401:1"",""C0037791:2"",""C2700455:1"",""C0678594:2"",""C0021044:1"",""C1514798:1"",""C0459385:2"",""C0445247:1"",""C0205225:1"",""C0150312:1"",""C0597879:1"",""C1709915:1"",""C0030705:1"",""C0002395:1"",""C0205469:1"",""C0005863:2"",""C1514873:1"",""C0205332:1"",""C0729650:1"",""C0006104:2"",""C1427742:6"",""C0205314:1"",""C0182400:1"",""C0031715:1"",""C0449774:1"",""C0018684:2"",""C0003250:4"",""C0443225:1""]"
9847990;"[""C0023008:1"",""C0002395:1"",""C0332185:1"",""C0023015:1"",""C0445247:1"",""C0679846:1"",""C0524851:2"",""C1706852:1"",""C0025260:2"",""C1705242:2"",""C0012634:1""]"
7048484;"[""C2350015:1"",""C0443299:1"",""C0439234:1"",""C0442824:1"",""C0015576:1"",""C3816499:1"",""C0205210:4"",""C0162534:1"",""C0868928:3"",""C0205438:1"",""C2981279:1"",""C0002395:2"",""C0205449:2"",""C0439743:2"",""C0439531:1"",""C1832428:1"",""C0750729:2"",""C0376558:1"",""C0445247:1"",""C1857364:1"",""C0205450:1"",""C2348205:3"",""C1705232:1"",""C0017494:1"",""C0439855:1"",""C1254351:1"",""C0205454:1"",""C3538928:2"",""C0023866:1"",""C0750492:1"",""C1551338:1"",""C1521733:1"",""C3540698:1"",""C1317598:1"",""C0001779:1"",""C0022802:1"",""C0871641:3"",""C0079411:1"",""C0441833:1"",""C0521116:1"",""C0557130:1"",""C0205437:1"",""C0439849:1"",""C1274040:1"",""C2003903:1"",""C1521970:1"",""C0333463:2"",""C0007760:1"",""C0011265:1"",""C0680022:1"",""C2827666:1"",""C0017495:1"",""C0012634:3"",""C0349590:1"",""C0241888:3"",""C0497327:2"",""C0005558:1""]"
19355847;"[""C0078939:1"",""C0678594:3"",""C1705543:8"",""C0017789:1"",""C1521991:1"",""C1979934:1"",""C1533716:1"",""C0521119:1"",""C0175996:1"",""C0030705:1"",""C1521733:1"",""C0150312:1"",""C1948066:1"",""C0020960:1"",""C0542341:1"",""C0750546:1"",""C0205419:1"",""C0006104:1"",""C0205402:1"",""C3714596:1"",""C0276496:1"",""C0205393:1"",""C0348078:1"",""C1744691:2"",""C1511760:1"",""C0332185:1"",""C1518422:1"",""C0037628:1"",""C0035820:1"",""C0012634:1"",""C0025914:1""]"
18302319;"[""C0439231:6"",""C0019728:2"",""C0038995:2"",""C0450348:1"",""C1516691:1"",""C0449450:1"",""C0205345:1"",""C0376554:1"",""C1274040:1"",""C0205265:1"",""C0205172:1"",""C0450389:1"",""C0338451:10"",""C0497327:1"",""C0001779:1"",""C1511726:1"",""C0545082:1"",""C1710263:1"",""C1279901:1"",""C0205448:1"",""C0020028:1"",""C0243161:2"",""C0025260:1"",""C0439582:2"",""C3494402:1"",""C0311392:1"",""C0025663:1"",""C0004927:1"",""C0205450:1"",""C0011900:3"",""C0040223:2"",""C0439234:1"",""C1518422:1"",""C3842588:1"",""C0750901:2"",""C0236642:2"",""C1707478:1"",""C0030705:10"",""C1279919:1"",""C0587475:1"",""C0018684:1"",""C1137110:1"",""C1550501:1"",""C0332140:3"",""C0442592:1"",""C0028423:4"",""C0031831:1""]"
17672509;"[""C0348080:1"",""C0016315:1"",""C0205147:1"",""C0025936:1"",""C0439659:1"",""C0700597:1"",""C1880371:1"",""C0026837:2"",""C1515655:2"",""C0205418:1"",""C0025914:1"",""C1269765:1"",""C1519606:1"",""C3146294:1"",""C0185125:1"",""C1515974:1"",""C0002716:5"",""C2827504:1"",""C0333056:2"",""C0016741:1"",""C1167518:1"",""C1706853:1"",""C0019409:1"",""C1522492:1"",""C0006104:1"",""C0205431:1"",""C0012634:2"",""C0038995:1"",""C0332149:1"",""C0522529:1"",""C3538722:1"",""C1883708:1"",""C0678594:1"",""C1948066:1"",""C0205172:2"",""C2348480:1"",""C0225328:1"",""C0205099:3"",""C0085151:1"",""C1518960:1"",""C1449651:1"",""C0205219:1"",""C2346714:1"",""C3820816:1"",""C0333463:2"",""C0439794:1"",""C3686591:1"",""C2936349:1"",""C1533691:1"",""C0085631:1"",""C1450275:1"",""C0043227:1"",""C0002395:1"",""C0332437:2""]"
11125143;"[""C0037047:1"",""C0205087:1"",""C0582522:1"",""C0442821:1"",""C0936012:1"",""C1705543:2"",""C0332464:1"",""C0017428:1"",""C0884358:1"",""C0023956:1"",""C0241888:1"",""C0080103:1"",""C0030705:2"",""C0445247:1"",""C0030761:1"",""C1709450:1"",""C1305399:1"",""C0032105:3"",""C3538928:1"",""C0205314:1"",""C0205403:1"",""C1317103:1"",""C0599883:1"",""C0231449:1"",""C0806909:1"",""C1274040:1"",""C0205250:1"",""C0017446:1"",""C0444502:1"",""C1708715:5"",""C0008652:2"",""C0750901:1"",""C1708726:2""]"
